tweet_id,created_at,keyword,geo_lat,geo_long,place,country,tweet_trun,tweet_in_r,tweet_retw,tweet_favo,user_id,screen_nam,user_name,user_locat,user_geo_e,profile_im,user_follo,user_frien,user_favou,tweet_text
451538490000000000.000000,Thu Apr 03 01:55:39 +0000 2014,bowman,41.147150,-81.338750,"Kent, OH",,,0.000000,7.000000,1.000000,53745370.000000,A1Meechie,?Ç???Åay 19th ?Öë??Å,With Elexus,1.000000,http://pbs.twimg.com/profile_images/446698528484884480/pMge6tdf_normal.jpeg,994.000000,516.000000,139.000000,Police outside Bowman Hall like...... http://t.co/iDrAf2G385
451523203000000000.000000,Thu Apr 03 00:54:55 +0000 2014,bowman,41.147141,-81.338850,"Kent, OH",,,0.000000,0.000000,1.000000,1679722690.000000,KBjelopera,Kata Bjelopera,,1.000000,http://pbs.twimg.com/profile_images/447202529555005440/bZ3g1v0q_normal.jpeg,157.000000,169.000000,1436.000000,Theres a shooter by bowman hall and 'm afraid to leave my room to pee help! @KSUprobs
451542526000000000.000000,Thu Apr 03 02:11:42 +0000 2014,bowman,41.147132,-81.338757,"Kent, OH",,,0.000000,13.000000,9.000000,53745370.000000,A1Meechie,?Ç???Åay 19th ?Öë??Å,With Elexus,1.000000,http://pbs.twimg.com/profile_images/446698528484884480/pMge6tdf_normal.jpeg,994.000000,516.000000,139.000000,A nigga was outside of bowman like.. ?ƒÿé?ƒÿé?ƒÿé http://t.co/UTCxTFJmyR
451552286000000000.000000,Thu Apr 03 02:50:29 +0000 2014,bowman,41.147061,-81.338589,"Kent, OH",,,451551671000000000.000000,1.000000,0.000000,53745370.000000,A1Meechie,?Ç???Åay 19th ?Öë??Å,With Elexus,1.000000,http://pbs.twimg.com/profile_images/446698528484884480/pMge6tdf_normal.jpeg,994.000000,516.000000,139.000000,"?Ç£@VivaLoveHeaven: Excuse me, blood found OUTSIDE Bowman. Channel 3 News.?Ç¥"
451544096000000000.000000,Thu Apr 03 02:17:56 +0000 2014,bowman,41.146874,-81.343155,"Kent, OH",,,0.000000,1.000000,1.000000,21339718.000000,rachelgetmoney,khaleesi rachel,my bed,1.000000,http://pbs.twimg.com/profile_images/449733611181195264/ra1iKVq7_normal.jpeg,282.000000,356.000000,3139.000000,All buildings except bowman and business administration Are off lockdown. Regardless stay safe flashes!
451562311000000000.000000,Thu Apr 03 03:30:19 +0000 2014,bowman,41.146723,-81.341786,"Kent, OH",,,0.000000,0.000000,1.000000,2276547790.000000,chelssss_lee,Chelsea Fernandez,kent state,1.000000,http://pbs.twimg.com/profile_images/437463059548733440/P07Jf3Sk_normal.jpeg,263.000000,290.000000,1056.000000,Naturally me and my friends venture to bowman ?ƒÿé?ƒÿé?ƒÿé?ƒÿé
451539963000000000.000000,Thu Apr 03 02:01:30 +0000 2014,bowman,41.146685,-81.342956,"Kent, OH",,,0.000000,0.000000,4.000000,300238410.000000,DeniseNemeth,Denise,,1.000000,http://pbs.twimg.com/profile_images/451494783731904512/EVXntrkv_normal.jpeg,357.000000,177.000000,5525.000000,Locked in the library and I'm scared. I can't imagine how the students and teachers in Bowman Hall feel.
451521941000000000.000000,Thu Apr 03 00:49:54 +0000 2014,bowman,41.146492,-81.342232,"Kent, OH",,,0.000000,0.000000,10.000000,120540394.000000,ErickVillanova,Erick,Sigma Chi,1.000000,http://pbs.twimg.com/profile_images/450041972049199104/f9_UTZW3_normal.jpeg,470.000000,419.000000,4603.000000,Shots fired by bowman hall and I'm in the library...
451538210000000000.000000,Thu Apr 03 01:54:33 +0000 2014,bowman,41.146432,-81.343437,"Kent, OH",,,451535866000000000.000000,1.000000,0.000000,215306615.000000,samiraeeee,Samantha Clarke,,1.000000,http://pbs.twimg.com/profile_images/452156791401771010/hHzuOOMD_normal.jpeg,383.000000,374.000000,1708.000000,"@JGuyMAC in the library, just on the otherside of bowman. Sirens have stopped but there's talk of evacuation in all buildings"
451527899000000000.000000,Thu Apr 03 01:13:34 +0000 2014,bowman,41.145412,-81.347150,"Kent, OH",,,0.000000,0.000000,1.000000,242030131.000000,AimanovaS,/.\iman Scullion,"Kent,Ohio",1.000000,http://pbs.twimg.com/profile_images/413068469257924608/xYUN02l5_normal.jpeg,329.000000,177.000000,1209.000000,Hope no one is hurt. Shooter on kent main campus. Stay away from Bowman Hall.
451529224000000000.000000,Thu Apr 03 01:18:50 +0000 2014,bowman,41.144972,-81.341710,"Kent, OH",,,0.000000,0.000000,1.000000,381589979.000000,AbdullahAkron,Abdullah Alkhulaiwi,"Akron OH, USA",1.000000,http://pbs.twimg.com/profile_images/378800000328417907/a5f8ba64a73c0c5b5bc78354f76617f1_normal.png,383.000000,248.000000,32.000000,Kent Campus - Shot fired into ground near Bowman Hall. No injuries. Continue to shelter in place.
451527647000000000.000000,Thu Apr 03 01:12:34 +0000 2014,bowman,41.144782,-81.350485,"Kent, OH",,,0.000000,0.000000,3.000000,370265665.000000,MaryJoLisaP,Mary Jo Lisa,"Kent, Ohio",1.000000,http://pbs.twimg.com/profile_images/443215178004697088/-3oeLhdH_normal.jpeg,305.000000,313.000000,1105.000000,Literally just left bowman.... Scary.
451521970000000000.000000,Thu Apr 03 00:50:01 +0000 2014,bowman,41.144540,-81.349100,"Kent, OH",,,0.000000,0.000000,1.000000,205823667.000000,EricBnoRakim,Eric,Where in the world are you?,1.000000,http://pbs.twimg.com/profile_images/378800000782226036/b1e65f569f1bf1275f90c711c9e78b8f_normal.jpeg,160.000000,169.000000,289.000000,Gun fired at bowman hall???
451792112000000000.000000,Thu Apr 03 18:43:28 +0000 2014,bowman,41.143920,-81.333949,"Kent, OH",,,451736241000000000.000000,0.000000,1.000000,80441584.000000,kaylaposey,Kayla Posey,"Kent, OH",1.000000,http://pbs.twimg.com/profile_images/451718280898949120/JlRzZmhC_normal.jpeg,574.000000,509.000000,5116.000000,?Ç£@WEWS: #5OnYourSide: Mugshot of shooting suspect at KSU Quavaugntay Tyler. http://t.co/zVhmbbd9jX http://t.co/K8scN2Mqy9?Ç¥
451522818000000000.000000,Thu Apr 03 00:53:23 +0000 2014,bowman,41.143291,-81.343888,"Kent, OH",,,0.000000,0.000000,0.000000,249383900.000000,imthebomm,Emily Bommer,,1.000000,http://pbs.twimg.com/profile_images/449706307193286656/JvBBLVwu_normal.jpeg,502.000000,355.000000,2211.000000,Nope. Don't like being close to Bowman.
451554649000000000.000000,Thu Apr 03 02:59:52 +0000 2014,bowman,41.140591,-81.334984,"Kent, OH",,,451551370000000000.000000,0.000000,1.000000,1695683690.000000,Greg_markulis27,Greg Markulis,"Stow, Ohio",1.000000,http://pbs.twimg.com/profile_images/449360285585776640/tidjjkDA_normal.jpeg,323.000000,291.000000,1138.000000,@sydneychizmarr @katiedoubell there's blood outside of Bowman building and there was ambulance and stuff so someone got injured..
451525299000000000.000000,Thu Apr 03 01:03:14 +0000 2014,bowman,41.138993,-81.328866,"Kent, OH",,,451523345000000000.000000,11.000000,3.000000,29916635.000000,DeMarcus__,Sweet Dick DeMarc,HEIGHTS,1.000000,http://pbs.twimg.com/profile_images/448708825822928896/FESqS4s6_normal.jpeg,1176.000000,1032.000000,522.000000,?Ç£@OverlyDedicated: Niggas outside of Bowman like http://t.co/tQMvFVxWl4?Ç¥ ?ƒÿé?ƒÿé?ƒÿé?ƒÿé?ƒÿé?ƒÿé?ƒÿé?ƒÿé?ƒÿé?ƒÿé
451548300000000000.000000,Thu Apr 03 02:34:38 +0000 2014,bowman,41.137118,-81.333118,"Kent, OH",,,0.000000,0.000000,0.000000,1923448320.000000,milesdunlap,MD,Canfield/Kent,1.000000,http://pbs.twimg.com/profile_images/451129165748506624/6G76Ch0i_normal.jpeg,239.000000,202.000000,1569.000000,Blood on the door in Bowman
451522837000000000.000000,Thu Apr 03 00:53:27 +0000 2014,bowman,41.129038,-80.656177,"Youngstown, OH",,,0.000000,0.000000,0.000000,378124803.000000,Louis_J80,Louis J,Ohio,1.000000,http://pbs.twimg.com/profile_images/452224401971245057/lvhf5Uc6_normal.jpeg,185.000000,376.000000,10233.000000,"Oh no Kent: Report of a shot fired near Bowman Hall. Officers in area. Stay away from area. If in area,Shelter in place until further notice"
451524487000000000.000000,Thu Apr 03 01:00:01 +0000 2014,bowman,41.119423,-83.183596,"Tiffin, OH",,,451524328000000000.000000,0.000000,0.000000,339118744.000000,jackiiej,Jackie Johnson,,1.000000,http://pbs.twimg.com/profile_images/450489070150766592/Qx6PK9jn_normal.jpeg,382.000000,328.000000,1188.000000,@Lindsay_Potter Report of a shot fired near Bowman Hall. It's a hall on campus
451527350000000000.000000,Thu Apr 03 01:11:23 +0000 2014,bowman,41.111417,-81.573150,"Akron, OH",,,451524613000000000.000000,0.000000,0.000000,27407348.000000,Shannon_Dutka,Shannon Dutka,"Tallmadge, OH",1.000000,http://pbs.twimg.com/profile_images/378800000736862369/bda6904a47531b96b5e2ba0b19e0660a_normal.jpeg,143.000000,479.000000,10.000000,"WOW""@WEWS: BREAKING: PER Kent State Advisory - Reports of a shot fired near Bowman Hall on the @KentState campus. Officers are in the area.?Ç¥"
451537684000000000.000000,Thu Apr 03 01:52:27 +0000 2014,bowman,41.013319,-80.659258,"Boardman, OH",,,451537059000000000.000000,1.000000,0.000000,31263217.000000,zzzdeprived,Tina Marie Mauerman,Ohio,1.000000,http://pbs.twimg.com/profile_images/1512218582/Baby_Tina_normal.jpg,24.000000,185.000000,10.000000,@AC360 @CNN Why is there NOTHING ON ABOUT KENT STATE SHOOTING? It's happening right now! Shooter at Bowman Hall! Swat team there NOW!!!
451856021000000000.000000,Thu Apr 03 22:57:25 +0000 2014,bowman,40.779664,-82.609362,"Ontario, OH",,,0.000000,0.000000,0.000000,390117035.000000,bowman_olivia,Liv,,1.000000,http://pbs.twimg.com/profile_images/447818572329672704/J2iIPZhW_normal.jpeg,230.000000,162.000000,557.000000,I can't believe effy is in a new movie! I need to see it
451547640000000000.000000,Thu Apr 03 02:32:01 +0000 2014,bowman,40.398315,-81.391339,"Tuscarawas, OH",,,451546798000000000.000000,0.000000,1.000000,408951664.000000,CW0WW,Cheyenne ?îö,,1.000000,http://pbs.twimg.com/profile_images/445772129846312963/Ry7jebRp_normal.jpeg,418.000000,289.000000,3927.000000,"@KatinLegg I think it happened in Bowman hall, but I'm not sure."
451552300000000000.000000,Thu Apr 03 02:50:32 +0000 2014,bowman,40.073000,-83.087758,"Columbus, OH",,,0.000000,0.000000,0.000000,407323093.000000,GoldyColumbus,David Goldsmith,Columbus Ohio,1.000000,http://pbs.twimg.com/profile_images/3261931764/ad671a980d74bfb4f8083853232f3a60_normal.jpeg,130.000000,812.000000,12.000000,WTAM1100: At Kent State shelter in place order lifted for all but Bowman Hall &amp; Business Admin Bldg. Details: http://t.co/uvRw9yKBES
451526377000000000.000000,Thu Apr 03 01:07:31 +0000 2014,bowman,39.965628,-82.003115,"Zanesville, OH",,,451524394000000000.000000,0.000000,0.000000,140541561.000000,Screamin_Lefty,Levi Funk,"zanesville, ohio",1.000000,http://pbs.twimg.com/profile_images/3667997902/affffd60eb9f70516f697ba75c0302ea_normal.jpeg,364.000000,384.000000,1769.000000,@laurenmiller__  you okay!? ?Ç£@BuzzFeedNews: Kent State University: MT @kentwired: Report of a shot fired near Bowman Hall. Stay away from ?Ç¥
451527494000000000.000000,Thu Apr 03 01:11:58 +0000 2014,bowman,39.943227,-83.145806,"Columbus, OH",,,0.000000,4.000000,0.000000,19045827.000000,anthonycaldwell,Anthony Caldwell,"40.690329,-80.56607",1.000000,http://pbs.twimg.com/profile_images/451092895857004544/Hu0qtov5_normal.png,892.000000,1962.000000,27.000000,Shots fired near Bowman Hall at Kent State University.
451527799000000000.000000,Thu Apr 03 01:13:10 +0000 2014,bowman,39.933118,-80.124750,"Morgan, PA",,,450780683000000000.000000,2.000000,2.000000,796781474.000000,bowman_27,Lo Bow,,1.000000,http://pbs.twimg.com/profile_images/378800000636691394/f967c673123e2985c52f9a0569bea9b3_normal.jpeg,530.000000,387.000000,5271.000000,?Ç£@ShitBsbPlyrsSay: Pimpin bombs since little league http://t.co/x0YrV6SCQS?Ç¥ @DyLaNBDaViS @J_sholtis821
451521513000000000.000000,Thu Apr 03 00:48:12 +0000 2014,bowman,39.933054,-80.124643,"Morgan, PA",,,0.000000,0.000000,1.000000,796781474.000000,bowman_27,Lo Bow,,1.000000,http://pbs.twimg.com/profile_images/378800000636691394/f967c673123e2985c52f9a0569bea9b3_normal.jpeg,530.000000,387.000000,5271.000000,That was sick
